filename,width,height,class,xmin,ymin,xmax,ymax
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,M,509,412,539,492
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,K,613,402,640,482
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,O,366,538,398,619
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,C,327,543,362,619
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,T,400,532,436,619
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,Q,441,528,473,617
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,R,477,507,507,603
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,E,516,516,546,606
6_jpg.rf.3cd4abacb3f1c00897791bcd14e61140.jpg,640,640,Z,549,516,579,592
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,S,1,42,64,171
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,Z,64,34,128,152
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,R,282,13,338,117
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,E,2,386,72,521
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,W,84,359,159,506
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,S,177,339,241,475
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,O,195,514,264,640
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,N,275,479,341,617
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,S,326,292,387,412
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,A,346,11,398,109
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,E,347,459,411,583
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,I,406,12,453,113
3472_jpg.rf.3d1f12e71e9817050ec7a8d56c199c87.jpg,640,640,H,389,290,447,406
1088_jpg.rf.3fb843fa3b2b3068401aa7a073e61883.jpg,640,640,L,62,240,157,370
1088_jpg.rf.3fb843fa3b2b3068401aa7a073e61883.jpg,640,640,Q,128,422,223,565
1088_jpg.rf.3fb843fa3b2b3068401aa7a073e61883.jpg,640,640,X,154,176,254,314
1088_jpg.rf.3fb843fa3b2b3068401aa7a073e61883.jpg,640,640,N,305,296,386,448
1088_jpg.rf.3fb843fa3b2b3068401aa7a073e61883.jpg,640,640,G,383,249,489,415
3527_jpg.rf.3f7e1b60a8219dacd1a00af0648828dc.jpg,640,640,N,2,382,69,525
3527_jpg.rf.3f7e1b60a8219dacd1a00af0648828dc.jpg,640,640,G,69,373,147,508
3527_jpg.rf.3f7e1b60a8219dacd1a00af0648828dc.jpg,640,640,V,233,311,303,434
3527_jpg.rf.3f7e1b60a8219dacd1a00af0648828dc.jpg,640,640,E,191,21,251,131
3527_jpg.rf.3f7e1b60a8219dacd1a00af0648828dc.jpg,640,640,L,255,13,318,117
3527_jpg.rf.3f7e1b60a8219dacd1a00af0648828dc.jpg,640,640,E,302,295,371,422
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,B,56,8,79,48
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,L,79,8,105,48
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,A,105,9,131,49
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,N,131,9,157,47
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,K,158,10,186,46
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,E,186,10,214,47
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,T,214,17,236,48
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,S,243,16,262,49
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,N,319,23,340,53
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,W,394,23,417,60
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,N,444,23,467,57
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,E,467,23,489,59
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,D,546,26,566,59
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,O,159,57,183,92
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,H,185,57,210,92
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,I,268,60,288,92
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,F,290,60,315,95
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,X,342,63,366,98
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,I,394,65,416,102
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,S,416,67,440,101
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,N,442,67,465,102
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,T,493,67,516,103
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,L,545,67,568,105
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,L,568,68,596,105
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,H,158,100,183,136
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,U,184,100,207,136
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,I,340,107,364,139
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,S,442,110,465,144
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,T,153,145,177,179
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,E,210,144,234,180
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,T,389,150,413,183
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,Y,441,151,465,186
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,S,493,152,514,184
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,P,545,154,566,186
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,O,596,155,616,187
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,H,152,186,176,227
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,U,178,186,206,226
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,H,206,188,233,227
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,T,315,189,339,227
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,R,339,189,363,225
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,E,365,190,388,226
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,B,389,190,414,227
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,I,620,197,640,232
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,J,67,233,92,273
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,O,93,233,118,271
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,H,123,235,146,274
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,N,149,234,177,274
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,S,179,233,205,274
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,O,205,234,229,274
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,N,233,233,261,274
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,I,366,234,390,274
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,M,415,236,440,273
IMG20230421122646_jpg.rf.3e924e90537ebfc30e409c824baaac94.jpg,640,288,T,542,239,566,273
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,F,75,81,130,196
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,L,134,69,190,181
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,T,196,53,254,165
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,R,262,43,320,152
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,S,32,234,87,346
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,H,88,224,144,344
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,E,155,206,210,324
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,S,1,379,50,494
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,H,47,374,103,497
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,Q,101,368,161,475
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,E,117,505,175,612
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,L,182,496,242,603
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,H,322,33,382,143
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,M,249,469,310,593
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,E,172,347,225,450
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,L,280,186,332,286
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,E,238,327,290,436
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,O,315,461,382,576
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,O,338,171,394,278
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,S,443,10,492,114
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,O,397,159,453,266
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,D,349,293,410,406
2735_jpg.rf.3ffcc4427f979a05708bffb0b2fe9980.jpg,640,640,S,443,412,496,536
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,V,190,67,256,200
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,O,261,51,334,194
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,Q,342,39,409,177
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,Q,414,31,486,163
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,I,495,24,562,153
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,E,568,11,631,149
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,S,201,233,265,379
1572_jpg.rf.3c31bbb0482765c9d2f8ab51ffe5813b.jpg,640,640,H,280,225,344,369
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,S,69,499,124,595
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,T,50,84,106,182
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,H,126,492,179,585
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,E,186,459,241,555
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,E,277,568,320,640
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,P,112,66,165,164
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,L,308,412,363,504
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,F,89,353,138,451
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,L,154,335,212,422
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,T,222,312,280,405
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,O,361,394,414,490
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,R,282,280,334,387
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,D,382,502,432,603
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,X,491,457,534,547
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,O,410,374,466,466
2368_jpg.rf.4011bba9c17e128bfbfc7d6fcc428839.jpg,640,640,A,435,495,482,581
1552_jpg.rf.3d4929d929f0ca2023fe21d17978125a.jpg,640,640,V,289,65,353,206
1552_jpg.rf.3d4929d929f0ca2023fe21d17978125a.jpg,640,640,O,350,63,423,193
1552_jpg.rf.3d4929d929f0ca2023fe21d17978125a.jpg,640,640,Q,435,45,499,180
1552_jpg.rf.3d4929d929f0ca2023fe21d17978125a.jpg,640,640,Q,499,40,572,176
1552_jpg.rf.3d4929d929f0ca2023fe21d17978125a.jpg,640,640,S,308,230,371,370
1552_jpg.rf.3d4929d929f0ca2023fe21d17978125a.jpg,640,640,I,578,36,639,174
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,T,421,222,457,315
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,N,459,216,492,312
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,U,459,329,495,425
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,A,424,332,460,424
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,R,494,94,534,189
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,J,382,223,415,312
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,G,496,212,529,305
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,E,501,334,534,429
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,H,386,337,419,426
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,O,428,448,464,538
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,C,389,448,422,538
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,T,466,443,502,530
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,Q,505,447,537,536
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,R,540,437,570,533
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,E,580,438,610,519
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,L,536,210,572,306
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,R,581,543,616,633
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,Q,506,551,544,640
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,J,547,548,580,638
28_jpg.rf.4044b2735a212338699136637d3db4bd.jpg,640,640,I,468,550,508,640
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,H,305,175,360,279
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,D,240,5,289,109
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,A,300,5,352,101
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,D,365,12,414,112
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,H,177,320,232,424
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,S,475,20,521,113
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,O,525,29,565,121
3282_jpg.rf.42b678ff35cb3af7958ab279e530faab.jpg,640,640,L,568,31,603,121
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,Q,1,142,87,288
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,S,93,117,171,273
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,E,171,101,246,253
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,D,245,75,317,241
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,S,400,41,472,174
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,O,476,17,540,141
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,S,113,300,197,460
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,H,201,282,273,435
1331_jpg.rf.3d184b519e86f3f97f420c0ed87b7cd9.jpg,640,640,E,278,258,354,407
1538_jpg.rf.3eef3e7a64c91e69d53e810aa8dbe5d1.jpg,640,640,V,284,95,350,236
1538_jpg.rf.3eef3e7a64c91e69d53e810aa8dbe5d1.jpg,640,640,O,351,87,423,217
1538_jpg.rf.3eef3e7a64c91e69d53e810aa8dbe5d1.jpg,640,640,Q,431,73,495,208
1538_jpg.rf.3eef3e7a64c91e69d53e810aa8dbe5d1.jpg,640,640,Q,504,69,577,205
1538_jpg.rf.3eef3e7a64c91e69d53e810aa8dbe5d1.jpg,640,640,S,297,263,360,403
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,R,26,273,87,403
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,I,43,443,113,592
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,S,113,243,176,369
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,E,125,425,195,563
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,S,95,66,159,199
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,H,167,45,239,181
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,D,210,397,276,537
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,A,192,227,255,360
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,Q,273,201,339,341
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,S,357,176,418,316
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,E,249,33,316,160
920_jpg.rf.40811ad4bc25bbd9b59b19f4cc87bdbb.jpg,640,640,Q,328,17,398,144
1556_jpg.rf.410d97101da387c3c9b7e12cf0032897.jpg,640,640,V,301,21,365,162
1556_jpg.rf.410d97101da387c3c9b7e12cf0032897.jpg,640,640,O,368,13,440,143
1556_jpg.rf.410d97101da387c3c9b7e12cf0032897.jpg,640,640,Q,447,1,511,136
1556_jpg.rf.410d97101da387c3c9b7e12cf0032897.jpg,640,640,Q,518,1,591,136
1556_jpg.rf.410d97101da387c3c9b7e12cf0032897.jpg,640,640,S,318,185,381,326
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,A,33,186,85,260
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,B,101,189,152,260
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,C,167,188,218,260
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,D,232,188,284,261
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,E,299,188,348,261
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,F,360,188,411,261
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,G,424,186,477,263
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,H,489,188,539,265
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,I,557,189,606,266
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,J,36,342,90,424
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,K,100,346,151,426
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,L,165,347,218,427
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,M,230,346,282,427
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,N,297,347,345,428
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,O,360,348,410,427
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,P,423,347,474,426
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,Q,491,347,540,422
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,R,556,346,605,420
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,S,36,505,87,580
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,T,103,503,151,580
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,U,165,505,216,583
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,V,231,505,280,580
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,X,295,504,345,580
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,Y,361,506,409,579
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,Z,423,506,474,581
Screen-Shot-2023-04-17-at-10-43-20-AM_png.rf.412bc747098b6335c8bf2e1fe1d12d81.jpg,640,622,W,555,504,607,580
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,R,40,66,104,178
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,S,76,378,154,519
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,A,120,49,175,152
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,I,182,33,242,139
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,H,164,363,236,487
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,D,256,23,316,129
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,I,241,327,304,451
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,N,311,308,374,443
3502_jpg.rf.430525decaf82a12fe383f470d509307.jpg,640,640,G,375,284,433,407
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,S,94,383,160,516
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,H,166,370,239,508
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,I,148,194,217,334
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,N,229,178,296,328
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,E,245,352,314,488
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,S,342,513,408,637
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,Q,325,338,395,473
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,U,58,56,128,169
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,E,130,36,193,169
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,N,207,7,273,153
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,Q,263,513,333,640
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,E,0,219,72,365
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,C,378,142,445,291
600_jpg.rf.40e9f4fe94ec9de42491aa4852f4f239.jpg,640,640,E,417,494,481,632
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,K,38,110,128,238
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,L,151,107,247,240
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,M,276,105,361,235
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,N,397,106,487,237
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,O,517,107,602,240
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,P,35,404,119,524
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,Q,153,401,241,526
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,R,275,396,362,530
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,S,392,393,484,534
db10_png.rf.43a94a8656288f36999f4bef98bda06e.jpg,640,565,T,514,397,609,533
IMG20230421104353_jpg.rf.43438c68cd37e770bb35b764feaa2ea2.jpg,640,288,S,49,67,71,99
IMG20230421104353_jpg.rf.43438c68cd37e770bb35b764feaa2ea2.jpg,640,288,I,75,65,97,101
IMG20230421104353_jpg.rf.43438c68cd37e770bb35b764feaa2ea2.jpg,640,288,D,101,67,122,101
IMG20230421104353_jpg.rf.43438c68cd37e770bb35b764feaa2ea2.jpg,640,288,E,126,66,149,104
IMG20230421104353_jpg.rf.43438c68cd37e770bb35b764feaa2ea2.jpg,640,288,D,205,70,225,105
IMG20230421104353_jpg.rf.43438c68cd37e770bb35b764feaa2ea2.jpg,640,288,O,228,70,250,103
